"nox"	"air_temp"
"2080"	10.70888	5.9
"2081"	4.9764	5.9
"2082"	7.85748	5.9
"2083"	10.95136	5.9
"2084"	14.19257	5.9
"2085"	8.51647	5.9
"2086"	19.28171	5.9
"2087"	14.63801	5.9
"2088"	4.41501	5.9
"2089"	7.66037	5.9
"2090"	6.00523	5.9
"2091"	2.55501	5.9
"2092"	10.14294	5.9
"2093"	12.51127	5.9
"2094"	29.68944	5.9
"2095"	13.85339	5.9
"2096"	5.59939	5.9
"2097"	18.04471	5.9
"2098"	10.2476	5.9
"2099"	31.66995	5.9
"2100"	16.0173	5.9
"2101"	9.62766	5.9
"2102"	11.19952	5.9
"2103"	2.21349	5.9
"2104"	5.26396	5.9
"2105"	10.18354	5.9
"2106"	13.29637	5.9
"2107"	10.14464	5.9
"2108"	6.50045	5.9
"2109"	2.29864	5.9
"2110"	11.47511	5.9
"2111"	18.31811	5.9
"2112"	39.62849	5.9
"2113"	31.7005	5.9
"2114"	4.39674	5.9
"2115"	10.18797	5.9
"2116"	1.96855	5.9
"2117"	12.99343	6
"2118"	8.10324	6
"2119"	23.21471	6
"2120"	14.68127	6
"2121"	18.87967	6
"2122"	33.61265	6
"2123"	16.77222	6
"2124"	25.79664	6
"2125"	23.28058	6
"2126"	18.05235	6
"2127"	15.13144	6
"2128"	5.6395	6
"2129"	13.11216	6
"2130"	13.8219	6
"2131"	24.21424	6
"2132"	22.8249	6
"2133"	5.60687	6
"2134"	10.12192	6
"2135"	17.41457	6
"2136"	5.6559	6
"2137"	3.08235	6
"2138"	4.32761	6
"2139"	4.7858	6
"2140"	7.75252	6
"2141"	3.75737	6
"2142"	18.96959	6
"2143"	5.48399	6
"2144"	8.5168	6
"2145"	12.91791	6
"2146"	11.12113	6
"2147"	20.25634	6
"2148"	11.78997	6
"2149"	24.98443	6
"2150"	20.38564	6
"2151"	21.86581	6
"2152"	116.01218	6
"2153"	23.09953	6
"2154"	18.36846	6
"2155"	15.55875	6
"2156"	28.76705	6
"2157"	2.607	6
"2158"	5.16557	6
"2159"	18.11195	6
"2160"	7.04368	6
"2161"	23.98619	6
"2162"	17.78032	6
"2163"	9.54814	6
"2164"	5.52483	6.1
"2165"	12.41163	6.1
"2166"	14.96878	6.1
"2167"	14.23979	6.1
"2168"	8.99821	6.1
"2169"	11.81926	6.1
"2170"	13.38908	6.1
"2171"	2.38617	6.1
"2172"	10.23867	6.1
"2173"	10.17342	6.1
"2174"	12.8061	6.1
"2175"	5.59099	6.1
"2176"	31.99584	6.1
"2177"	17.62315	6.1
"2178"	24.14963	6.1
"2179"	12.93966	6.1
"2180"	10.41549	6.1
"2181"	11.24677	6.1
"2182"	9.5353	6.1
"2183"	12.45759	6.1
"2184"	8.90782	6.1
"2185"	16.18254	6.1
"2186"	11.58636	6.1
"2187"	17.0916	6.1
"2188"	3.72145	6.1
"2189"	2.9771	6.1
"2190"	6.94598	6.1
"2191"	3.44883	6.1
"2192"	3.34376	6.1
"2193"	19.90709	6.1
"2194"	25.70835	6.1
"2195"	6.12108	6.1
"2196"	6.11215	6.1
"2197"	8.71247	6.1
"2198"	9.92644	6.1
"2199"	5.50891	6.1
"2200"	13.43443	6.1
"2201"	13.8695	6.1
"2202"	9.13366	6.1
"2203"	6.13499	6.1
"2204"	17.02055	6.1
"2205"	17.658	6.1
"2206"	64.51105	6.1
"2207"	12.16259	6.1
"2208"	14.5968	6.1
"2209"	4.57455	6.1
"2210"	4.32923	6.1
"2211"	3.39451	6.1
"2212"	4.03406	6.1
"2213"	2.90256	6.1
"2214"	19.83456	6.1
"2215"	15.80791	6.1
"2216"	4.13725	6.1
"2217"	12.75652	6.1
"2218"	4.77788	6.1
"2219"	5.17119	6.1
"2220"	10.83093	6.1
"2221"	46.02813	6.1
"2222"	11.51683	6.1
"2223"	1.87012	6.1
"2224"	5.961	6.2
"2225"	6.30025	6.2
"2226"	4.31498	6.2
"2227"	12.80979	6.2
"2228"	7.73359	6.2
"2229"	4.77043	6.2
"2230"	5.26455	6.2
"2231"	12.80207	6.2
"2232"	16.86937	6.2
"2233"	18.4251	6.2
"2234"	29.31707	6.2
"2235"	10.29822	6.2
"2236"	15.21692	6.2
"2237"	16.62283	6.2
"2238"	11.66055	6.2
"2239"	12.90103	6.2
"2240"	7.10538	6.2
"2241"	7.85502	6.2
"2242"	5.50781	6.2
"2243"	4.90964	6.2
"2244"	29.79091	6.2
"2245"	6.05382	6.2
"2246"	44.72439	6.2
"2247"	14.97536	6.2
"2248"	6.54873	6.2
"2249"	19.34393	6.2
"2250"	34.50676	6.2
"2251"	7.30732	6.2
"2252"	7.09162	6.2
"2253"	18.84681	6.2
"2254"	14.18541	6.2
"2255"	10.48413	6.2
"2256"	15.98662	6.2
"2257"	88.87697	6.2
"2258"	68.67994	6.2
"2259"	18.03665	6.2
"2260"	36.3882	6.2
"2261"	26.43339	6.2
"2262"	3.76934	6.2
"2263"	5.41243	6.2
"2264"	52.34108	6.2
"2265"	6.54078	6.2
"2266"	7.88298	6.2
"2267"	19.94288	6.2
"2268"	21.09593	6.2
"2269"	25.70654	6.2
"2270"	13.40059	6.2
"2271"	21.33726	6.2
"2272"	39.13308	6.2
"2273"	34.19586	6.2
"2274"	37.33579	6.2
"2275"	24.70771	6.2
"2276"	5.45757	6.2
"2277"	3.63997	6.2
"2278"	8.11732	6.2
"2279"	10.24313	6.2
"2280"	4.7943	6.2
"2281"	4.03845	6.2
"2282"	32.09429	6.2
"2283"	3.34653	6.2
"2284"	13.93699	6.3
"2285"	10.50601	6.3
"2286"	40.88157	6.3
"2287"	17.65575	6.3
"2288"	33.15998	6.3
"2289"	22.73644	6.3
"2290"	11.29567	6.3
"2291"	4.39263	6.3
"2292"	12.34547	6.3
"2293"	14.25251	6.3
"2294"	32.16923	6.3
"2295"	36.08505	6.3
"2296"	47.85809	6.3
"2297"	22.62453	6.3
"2298"	5.46868	6.3
"2299"	3.75089	6.3
"2300"	3.67316	6.3
"2301"	15.206	6.3
"2302"	12.16144	6.3
"2303"	9.12321	6.3
"2304"	27.77288	6.3
"2305"	13.51493	6.3
"2306"	14.54606	6.3
"2307"	7.20618	6.3
"2308"	12.48499	6.3
"2309"	29.06661	6.3
"2310"	27.4138	6.3
"2311"	19.02753	6.3
"2312"	19.81589	6.3
"2313"	22.89971	6.3
"2314"	120.69955	6.3
"2315"	23.44138	6.3
"2316"	17.83218	6.3
"2317"	13.28864	6.3
"2318"	14.7543	6.3
"2319"	14.8907	6.3
"2320"	24.64815	6.3
"2321"	7.07338	6.3
"2322"	6.14948	6.3
"2323"	6.88742	6.3
"2324"	17.32448	6.3
"2325"	7.83009	6.3
"2326"	4.59694	6.3
"2327"	37.31207	6.3
"2328"	13.78082	6.3
"2329"	1.62405	6.3
"2330"	5.4135	6.3
"2331"	14.13691	6.4
"2332"	17.44738	6.4
"2333"	10.05535	6.4
"2334"	7.14496	6.4
"2335"	7.29948	6.4
"2336"	38.30218	6.4
"2337"	23.52651	6.4
"2338"	7.54124	6.4
"2339"	12.30883	6.4
"2340"	18.20179	6.4
"2341"	14.72227	6.4
"2342"	14.39988	6.4
"2343"	25.99945	6.4
"2344"	6.49973	6.4
"2345"	17.26573	6.4
"2346"	14.63557	6.4
"2347"	9.4904	6.4
"2348"	5.23956	6.4
"2349"	6.4168	6.4
"2350"	6.0686	6.4
"2351"	3.95777	6.4
"2352"	35.37719	6.4
"2353"	10.8182	6.4
"2354"	16.5012	6.4
"2355"	14.15533	6.4
"2356"	5.73189	6.4
"2357"	4.69782	6.4
"2358"	26.43366	6.4
"2359"	6.57237	6.4
"2360"	15.11648	6.4
"2361"	14.58353	6.4
"2362"	11.62983	6.4
"2363"	19.87792	6.4
"2364"	25.82181	6.4
"2365"	15.93136	6.4
"2366"	45.98961	6.4
"2367"	10.08494	6.4
"2368"	16.36333	6.4
"2369"	10.66959	6.4
"2370"	20.48296	6.4
"2371"	33.19275	6.4
"2372"	28.02943	6.4
"2373"	21.06499	6.4
"2374"	4.92494	6.4
"2375"	7.68291	6.4
"2376"	48.83412	6.4
"2377"	40.31476	6.4
"2378"	2.8872	6.4
"2379"	19.65361	6.5
"2380"	20.1447	6.5
"2381"	18.32218	6.5
"2382"	8.55702	6.5
"2383"	7.59375	6.5
"2384"	16.66112	6.5
"2385"	43.53004	6.5
"2386"	36.97879	6.5
"2387"	6.01008	6.5
"2388"	4.94997	6.5
"2389"	16.55603	6.5
"2390"	36.06044	6.5
"2391"	36.49998	6.5
"2392"	22.33236	6.5
"2393"	38.61019	6.5
"2394"	9.25087	6.5
"2395"	7.8953	6.5
"2396"	9.66071	6.5
"2397"	7.67473	6.5
"2398"	8.46696	6.5
"2399"	3.56694	6.5
"2400"	11.97505	6.5
"2401"	15.92781	6.5
"2402"	6.20229	6.5
"2403"	8.13655	6.5
"2404"	5.0103	6.5
"2405"	9.74956	6.5
"2406"	25.68133	6.5
"2407"	8.11593	6.5
"2408"	5.39799	6.5
"2409"	40.75324	6.5
"2410"	7.79575	6.5
"2411"	15.79511	6.5
"2412"	10.45916	6.5
"2413"	25.27078	6.5
"2414"	26.42696	6.5
"2415"	15.92651	6.5
"2416"	13.82103	6.5
"2417"	7.78566	6.5
"2418"	10.95534	6.5
"2419"	11.52985	6.5
"2420"	28.84816	6.5
"2421"	36.87012	6.5
"2422"	17.18679	6.5
"2423"	21.72055	6.5
"2424"	16.2007	6.5
"2425"	37.65664	6.5
"2426"	3.54338	6.5
"2427"	5.70878	6.5
"2428"	5.79279	6.6
"2429"	3.48937	6.6
"2430"	4.40286	6.6
"2431"	8.07083	6.6
"2432"	24.65006	6.6
"2433"	22.55942	6.6
"2434"	34.32533	6.6
"2435"	6.77567	6.6
"2436"	16.33637	6.6
"2437"	26.23015	6.6
"2438"	10.74927	6.6
"2439"	7.58761	6.6
"2440"	16.32778	6.6
"2441"	3.50823	6.6
"2442"	3.3961	6.6
"2443"	24.99013	6.6
"2444"	22.71786	6.6
"2445"	17.33186	6.6
"2446"	12.93966	6.6
"2447"	8.30396	6.6
"2448"	7.79722	6.6
"2449"	11.62228	6.6
"2450"	9.90591	6.6
"2451"	9.16016	6.6
"2452"	38.56342	6.6
"2453"	15.4237	6.6
"2454"	24.81019	6.6
"2455"	5.91612	6.6
"2456"	6.07528	6.6
"2457"	3.24394	6.6
"2458"	21.32189	6.6
"2459"	3.99473	6.6
"2460"	4.75934	6.6
"2461"	8.21613	6.6
"2462"	6.71318	6.6
"2463"	6.56288	6.6
"2464"	37.61478	6.6
"2465"	13.65645	6.6
"2466"	83.24686	6.6
"2467"	6.98531	6.6
"2468"	7.69771	6.6
"2469"	8.64412	6.6
"2470"	5.03338	6.6
"2471"	11.45503	6.6
"2472"	10.24465	6.6
"2473"	5.55735	6.6
"2474"	8.90485	6.6
"2475"	6.17987	6.6
"2476"	9.09949	6.6
"2477"	8.50459	6.6
"2478"	31.61953	6.6
"2479"	48.67167	6.6
"2480"	34.25044	6.6
"2481"	30.98617	6.6
"2482"	48.77901	6.6
"2483"	36.63303	6.6
"2484"	32.92583	6.6
"2485"	16.79638	6.6
"2486"	28.12417	6.6
"2487"	8.92249	6.6
"2488"	18.95215	6.6
"2489"	13.80291	6.6
"2490"	17.38873	6.6
"2491"	5.5559	6.6
"2492"	1.3281	6.6
"2493"	2.41025	6.6
"2494"	23.96881	6.6
"2495"	25.56228	6.6
"2496"	3.59521	6.6
"2497"	35.24465	6.6
"2498"	29.53462	6.6
"2499"	16.63366	6.7
"2500"	4.36171	6.7
"2501"	2.13325	6.7
"2502"	10.67483	6.7
"2503"	15.06598	6.7
"2504"	17.00998	6.7
"2505"	17.39878	6.7
"2506"	9.39976	6.7
"2507"	11.76591	6.7
"2508"	59.12124	6.7
"2509"	28.08153	6.7
"2510"	24.73384	6.7
"2511"	5.52263	6.7
"2512"	4.80579	6.7
"2513"	32.82357	6.7
"2514"	18.00408	6.7
"2515"	29.11588	6.7
"2516"	16.15979	6.7
"2517"	9.15398	6.7
"2518"	8.53281	6.7
"2519"	9.85687	6.7
"2520"	10.73957	6.7
"2521"	9.80783	6.7
"2522"	10.85235	6.7
"2523"	18.874	6.7
"2524"	16.41238	6.7
"2525"	13.77236	6.7
"2526"	23.79234	6.7
"2527"	12.79522	6.7
"2528"	19.84815	6.7
"2529"	8.335	6.7
"2530"	10.00377	6.7
"2531"	27.75238	6.7
"2532"	3.72229	6.7
"2533"	9.04304	6.7
"2534"	7.79827	6.7
"2535"	18.96819	6.7
"2536"	3.76764	6.7
"2537"	4.29607	6.7
"2538"	12.14192	6.7
"2539"	5.88095	6.7
"2540"	4.07078	6.7
"2541"	13.48117	6.7
"2542"	9.51747	6.7
"2543"	12.19789	6.7
"2544"	22.78283	6.7
"2545"	23.5331	6.7
"2546"	13.12974	6.7
"2547"	4.10752	6.7
"2548"	6.4435	6.7
"2549"	8.61288	6.7
"2550"	8.75887	6.7
"2551"	8.2236	6.7
"2552"	31.86314	6.7
"2553"	32.4965	6.7
"2554"	26.45517	6.7
"2555"	24.3752	6.7
"2556"	13.5254	6.7
"2557"	48.68145	6.7
"2558"	41.15285	6.7
"2559"	23.29487	6.7
"2560"	19.34291	6.7
"2561"	4.91207	6.7
"2562"	25.02979	6.7
"2563"	1.81998	6.7
"2564"	3.19727	6.7
"2565"	7.23179	6.7
"2566"	6.93662	6.7
"2567"	12.50119	6.7
"2568"	18.45648	6.7
"2569"	20.93251	6.7
"2570"	21.72055	6.7
"2571"	42.82831	6.7
"2572"	6.84119	6.7
"2573"	14.07613	6.7
"2574"	8.66229	6.8
"2575"	14.08268	6.8
"2576"	13.26246	6.8
"2577"	14.76846	6.8
"2578"	20.7813	6.8
"2579"	15.57077	6.8
"2580"	43.65959	6.8
"2581"	20.30322	6.8
"2582"	18.79386	6.8
"2583"	4.78747	6.8
"2584"	21.12001	6.8
"2585"	7.5757	6.8
"2586"	16.66354	6.8
"2587"	16.81232	6.8
"2588"	2.97691	6.8
"2589"	3.17537	6.8
"2590"	6.64844	6.8
"2591"	7.93843	6.8
"2592"	8.48384	6.8
"2593"	3.63121	6.8
"2594"	9.41171	6.8
"2595"	4.58891	6.8
"2596"	11.49745	6.8
"2597"	3.45678	6.8
"2598"	5.9116	6.8
"2599"	13.03268	6.8
"2600"	5.55935	6.8
"2601"	3.46622	6.8
"2602"	32.72088	6.8
"2603"	6.5583	6.8
"2604"	25.83674	6.8
"2605"	56.47273	6.8
"2606"	10.33653	6.8
"2607"	4.16093	6.8
"2608"	19.76444	6.8
"2609"	29.18788	6.8
"2610"	12.83932	6.8
"2611"	4.86604	6.8
"2612"	5.74192	6.8
"2613"	6.71513	6.8
"2614"	7.68834	6.8
"2615"	9.00217	6.8
"2616"	25.44771	6.8
"2617"	41.45405	6.8
"2618"	38.0964	6.8
"2619"	10.44483	6.8
"2620"	104.68439	6.8
"2621"	19.97401	6.8
"2622"	10.01533	6.8
"2623"	9.11075	6.8
"2624"	5.2609	6.8
"2625"	3.00051	6.8
"2626"	3.88591	6.8
"2627"	19.88378	6.8
"2628"	13.10129	6.8
"2629"	6.15751	6.8
"2630"	40.26846	6.8
"2631"	36.91828	6.8
"2632"	35.68767	6.8
"2633"	5.5953	6.9
"2634"	8.52957	6.9
"2635"	9.40569	6.9
"2636"	10.33102	6.9
"2637"	9.947	6.9
"2638"	45.41056	6.9
"2639"	35.58943	6.9
"2640"	16.35903	6.9
"2641"	15.58935	6.9
"2642"	10.07615	6.9
"2643"	4.14505	6.9
"2644"	5.94936	6.9
"2645"	5.94936	6.9
"2646"	11.80119	6.9
"2647"	13.41045	6.9
"2648"	13.02033	6.9
"2649"	17.02247	6.9
"2650"	20.58304	6.9
"2651"	21.14862	6.9
"2652"	17.99068	6.9
"2653"	22.36119	6.9
"2654"	7.61891	6.9
"2655"	10.07744	6.9
"2656"	13.0813	6.9
"2657"	13.47678	6.9
"2658"	9.61167	6.9
"2659"	15.83457	6.9
"2660"	8.18859	6.9
"2661"	7.30067	6.9
"2662"	10.0739	6.9
"2663"	12.34547	6.9
"2664"	13.44629	6.9
"2665"	11.51193	6.9
"2666"	5.55737	6.9
"2667"	9.52671	6.9
"2668"	2.4312	6.9
"2669"	2.23268	6.9
"2670"	3.72114	6.9
"2671"	14.18965	6.9
"2672"	8.94383	6.9
"2673"	21.87117	6.9
"2674"	12.08407	6.9
"2675"	4.40865	6.9
"2676"	34.40499	6.9
"2677"	20.02198	6.9
"2678"	35.62809	6.9
"2679"	14.96666	6.9
"2680"	12.79977	6.9
"2681"	9.39797	6.9
"2682"	7.1474	6.9
"2683"	9.41242	6.9
"2684"	4.29713	6.9
"2685"	22.71099	6.9
"2686"	16.91994	6.9
"2687"	9.20722	6.9
"2688"	14.49718	6.9
"2689"	37.59669	6.9
"2690"	15.31943	6.9
"2691"	4.69968	6.9
"2692"	9.48877	6.9
"2693"	8.7102	6.9
"2694"	38.87887	6.9
"2695"	36.19925	6.9
"2696"	24.31147	6.9
"2697"	21.01143	6.9
"2698"	20.71892	6.9
"2699"	26.78491	6.9
"2700"	10.60545	6.9
"2701"	33.96346	6.9
"2702"	14.69683	6.9
"2703"	17.08934	6.9
"2704"	10.25761	6.9
"2705"	7.96186	6.9
"2706"	15.67442	6.9
"2707"	35.07896	6.9
"2708"	18.93774	6.9
"2709"	3.24599	6.9
"2710"	1.81998	6.9
"2711"	17.12761	6.9
"2712"	4.79396	6.9
"2713"	19.9967	6.9
"2714"	9.02508	7
"2715"	9.26769	7
"2716"	11.75175	7
"2717"	18.83458	7
"2718"	14.14193	7
"2719"	16.53801	7
"2720"	6.13795	7
"2721"	20.3617	7
"2722"	15.66689	7
"2723"	24.17314	7
"2724"	30.50152	7
"2725"	19.21816	7
"2726"	9.11397	7
"2727"	9.2684	7
"2728"	8.04242	7
"2729"	12.67752	7
"2730"	8.58322	7
"2731"	7.99128	7
"2732"	8.4443	7
"2733"	13.16377	7
"2734"	18.39933	7
"2735"	9.82422	7
"2736"	3.50614	7
"2737"	3.73891	7
"2738"	18.27591	7
"2739"	19.5742	7
"2740"	3.94968	7
"2741"	4.92304	7
"2742"	12.09427	7
"2743"	4.90558	7
"2744"	15.54242	7
"2745"	17.15328	7
"2746"	7.75497	7
"2747"	24.92324	7
"2748"	27.83089	7
"2749"	8.39031	7
"2750"	19.49365	7
"2751"	27.68299	7
"2752"	20.69944	7
"2753"	7.44202	7
"2754"	39.58042	7
"2755"	26.24197	7
"2756"	9.19681	7
"2757"	33.56835	7
"2758"	15.10332	7
"2759"	31.65757	7
"2760"	19.66562	7
"2761"	16.30811	7
"2762"	28.56361	7
"2763"	23.88091	7
"2764"	10.87632	7
"2765"	11.33221	7
"2766"	40.62291	7
"2767"	16.00048	7
"2768"	21.68593	7
"2769"	4.62307	7
"2770"	2.95089	7
"2771"	22.04934	7
"2772"	15.12285	7
"2773"	9.06189	7
"2774"	40.66228	7
"2775"	16.03798	7.1
"2776"	49.10564	7.1
"2777"	22.82536	7.1
"2778"	3.84709	7.1
"2779"	5.94107	7.1
"2780"	15.25745	7.1
"2781"	6.6971	7.1
"2782"	11.06899	7.1
"2783"	6.61748	7.1
"2784"	19.675	7.1
"2785"	5.81501	7.1
"2786"	18.08297	7.1
"2787"	21.84966	7.1
"2788"	30.50152	7.1
"2789"	12.11964	7.1
"2790"	15.57216	7.1
"2791"	14.64175	7.1
"2792"	8.08994	7.1
"2793"	16.74482	7.1
"2794"	41.88443	7.1
"2795"	4.56498	7.1
"2796"	8.08778	7.1
"2797"	3.62198	7.1
"2798"	2.67928	7.1
"2799"	1.71999	7.1
"2800"	7.8392	7.1
"2801"	18.90299	7.1
"2802"	9.27649	7.1
"2803"	5.72041	7.1
"2804"	12.24342	7.1
"2805"	14.78052	7.1
"2806"	16.97762	7.1
"2807"	6.88221	7.1
"2808"	21.03259	7.1
"2809"	23.6116	7.1
"2810"	22.30264	7.1
"2811"	7.19732	7.1
"2812"	3.17103	7.1
"2813"	18.79993	7.1
"2814"	10.7218	7.1
"2815"	4.44012	7.1
"2816"	21.64648	7.1
"2817"	72.20471	7.1
"2818"	4.63932	7.1
"2819"	40.25865	7.1
"2820"	26.04998	7.1
"2821"	25.28588	7.1
"2822"	18.31887	7.1
"2823"	19.5856	7.1
"2824"	22.99602	7.1
"2825"	26.94238	7.1
"2826"	17.05214	7.1
"2827"	53.01542	7.1
"2828"	24.41334	7.1
"2829"	59.76385	7.1
"2830"	44.87172	7.1
"2831"	20.31983	7.1
"2832"	22.59005	7.1
"2833"	25.10067	7.1
"2834"	20.38509	7.1
"2835"	7.08215	7.1
"2836"	7.18051	7.1
"2837"	2.75457	7.1
"2838"	3.59078	7.1
"2839"	4.72212	7.1
"2840"	3.73834	7.1
"2841"	2.95132	7.1
"2842"	20.63699	7.1
"2843"	21.81129	7.2
"2844"	13.51079	7.2
"2845"	7.57654	7.2
"2846"	15.83413	7.2
"2847"	4.28964	7.2
"2848"	20.83676	7.2
"2849"	20.98146	7.2
"2850"	18.29369	7.2
"2851"	24.79759	7.2
"2852"	31.06734	7.2
"2853"	15.27835	7.2
"2854"	9.47623	7.2
"2855"	8.26448	7.2
"2856"	4.76316	7.2
"2857"	8.53346	7.2
"2858"	8.25274	7.2
"2859"	6.68385	7.2
"2860"	16.67801	7.2
"2861"	14.33111	7.2
"2862"	4.75414	7.2
"2863"	3.55504	7.2
"2864"	3.50688	7.2
"2865"	17.78761	7.2
"2866"	29.05445	7.2
"2867"	4.3632	7.2
"2868"	26.95053	7.2
"2869"	15.24412	7.2
"2870"	4.42937	7.2
"2871"	31.5427	7.2
"2872"	14.83737	7.2
"2873"	22.03121	7.2
"2874"	14.63198	7.2
"2875"	9.7566	7.2
"2876"	18.20262	7.2
"2877"	8.66154	7.2
"2878"	18.30758	7.2
"2879"	19.34199	7.2
"2880"	19.50016	7.2
"2881"	25.49646	7.2
"2882"	25.85287	7.2
"2883"	26.73612	7.2
"2884"	64.74417	7.2
"2885"	30.66914	7.2
"2886"	27.34828	7.2
"2887"	8.49916	7.2
"2888"	7.57109	7.2
"2889"	17.93484	7.2
"2890"	33.9424	7.2
"2891"	36.05459	7.2
"2892"	2.90214	7.2
"2893"	2.45944	7.2
"2894"	2.21349	7.2
"2895"	5.95183	7.2
"2896"	3.78753	7.2
"2897"	12.94414	7.2
"2898"	3.7922	7.2
"2899"	13.73161	7.2
"2900"	4.99776	7.3
"2901"	12.14024	7.3
"2902"	5.10709	7.3
"2903"	11.00778	7.3
"2904"	14.07632	7.3
"2905"	17.68417	7.3
"2906"	8.48516	7.3
"2907"	24.11517	7.3
"2908"	12.51333	7.3
"2909"	11.73124	7.3
"2910"	4.45961	7.3
"2911"	6.59996	7.3
"2912"	6.45856	7.3
"2913"	27.58511	7.3
"2914"	17.90126	7.3
"2915"	12.20009	7.3
"2916"	6.15241	7.3
"2917"	5.35755	7.3
"2918"	9.98728	7.3
"2919"	16.94359	7.3
"2920"	8.45625	7.3
"2921"	11.98798	7.3
"2922"	5.67066	7.3
"2923"	9.30699	7.3
"2924"	2.34305	7.3
"2925"	21.82123	7.3
"2926"	18.07617	7.3
"2927"	8.75284	7.3
"2928"	9.60837	7.3
"2929"	27.53402	7.3
"2930"	48.32002	7.3
"2931"	10.0883	7.3
"2932"	11.68282	7.3
"2933"	15.70316	7.3
"2934"	35.87796	7.3
"2935"	60.89878	7.3
"2936"	56.15684	7.3
"2937"	26.53193	7.3
"2938"	32.57456	7.3
"2939"	22.12805	7.3
"2940"	10.09638	7.3
"2941"	23.78475	7.3
"2942"	40.13728	7.3
"2943"	27.90159	7.3
"2944"	24.73096	7.3
"2945"	11.32337	7.3
"2946"	17.5776	7.3
"2947"	26.17621	7.3
"2948"	28.95987	7.3
"2949"	23.69019	7.3
"2950"	5.97587	7.3
"2951"	10.97209	7.3
"2952"	4.86295	7.3
"2953"	19.15707	7.3
"2954"	8.80095	7.3
"2955"	4.86898	7.3
"2956"	3.01691	7.3
"2957"	9.26024	7.4
"2958"	8.53986	7.4
"2959"	10.82039	7.4
"2960"	12.09167	7.4
"2961"	12.19859	7.4
"2962"	45.55642	7.4
"2963"	43.27131	7.4
"2964"	9.05408	7.4
"2965"	4.82103	7.4
"2966"	6.2345	7.4
"2967"	21.52174	7.4
"2968"	16.92829	7.4
"2969"	11.51548	7.4
"2970"	18.27777	7.4
"2971"	20.50877	7.4
"2972"	14.23553	7.4
"2973"	19.4399	7.4
"2974"	27.46956	7.4
"2975"	6.8147	7.4
"2976"	9.16016	7.4
"2977"	7.72424	7.4
"2978"	29.67434	7.4
"2979"	38.0385	7.4
"2980"	19.10384	7.4
"2981"	3.6716	7.4
"2982"	29.17373	7.4
"2983"	14.53695	7.4
"2984"	11.65884	7.4
"2985"	9.04321	7.4
"2986"	2.33791	7.4
"2987"	4.57632	7.4
"2988"	16.97762	7.4
"2989"	9.64514	7.4
"2990"	4.6317	7.4
"2991"	18.42611	7.4
"2992"	4.89164	7.4
"2993"	8.09379	7.4
"2994"	13.8836	7.4
"2995"	6.04191	7.4
"2996"	4.03647	7.4
"2997"	15.22885	7.4
"2998"	7.70368	7.4
"2999"	16.96166	7.4
"3000"	22.08443	7.4
"3001"	5.79898	7.4
"3002"	16.19062	7.4
"3003"	35.71602	7.4
"3004"	37.69756	7.4
"3005"	26.38904	7.4
"3006"	9.20555	7.4
"3007"	19.07634	7.4
"3008"	2.38436	7.4
"3009"	24.33121	7.4
"3010"	20.34085	7.4
"3011"	28.39493	7.4
"3012"	16.08025	7.4
"3013"	32.56739	7.4
"3014"	5.66611	7.4
"3015"	40.85209	7.4
"3016"	12.35354	7.4
"3017"	17.58076	7.4
"3018"	12.95353	7.4
"3019"	8.53037	7.4
"3020"	9.64811	7.5
"3021"	3.59062	7.5
"3022"	46.43157	7.5
"3023"	5.5526	7.5
"3024"	76.72596	7.5
"3025"	14.09597	7.5
"3026"	11.45042	7.5
"3027"	10.06271	7.5
"3028"	9.89994	7.5
"3029"	13.7546	7.5
"3030"	7.50798	7.5
"3031"	21.99397	7.5
"3032"	13.57444	7.5
"3033"	27.47165	7.5
"3034"	15.8022	7.5
"3035"	13.89341	7.5
"3036"	11.21397	7.5
"3037"	3.62198	7.5
"3038"	16.91843	7.5
"3039"	7.06346	7.5
"3040"	7.71435	7.5
"3041"	6.53063	7.5
"3042"	27.04122	7.5
"3043"	8.85101	7.5
"3044"	9.86217	7.5
"3045"	10.06344	7.5
"3046"	25.49171	7.5
"3047"	4.77118	7.5
"3048"	4.63678	7.5
"3049"	2.89278	7.5
"3050"	3.07778	7.5
"3051"	6.83598	7.5
"3052"	6.1806	7.5
"3053"	13.01451	7.5
"3054"	22.47355	7.5
"3055"	24.01537	7.5
"3056"	1.35307	7.5
"3057"	9.27836	7.5
"3058"	56.2512	7.5
"3059"	22.52073	7.5
"3060"	16.69003	7.5
"3061"	8.4669	7.5
"3062"	14.82012	7.5
"3063"	27.25148	7.5
"3064"	23.89237	7.5
"3065"	13.41423	7.5
"3066"	15.12149	7.5
"3067"	17.02387	7.5
"3068"	21.65788	7.5
"3069"	23.31636	7.5
"3070"	24.92607	7.5
"3071"	12.8364	7.5
"3072"	95.19343	7.5
"3073"	22.06966	7.5
"3074"	19.33914	7.5
"3075"	3.3798	7.5
"3076"	20.22147	7.5
"3077"	15.35579	7.5
"3078"	17.53151	7.5
"3079"	17.83216	7.5
"3080"	25.71004	7.5
"3081"	1.35752	7.6
"3082"	9.69659	7.6
"3083"	1.40714	7.6
"3084"	8.15169	7.6
"3085"	9.57419	7.6
"3086"	13.22979	7.6
"3087"	17.52753	7.6
"3088"	6.47674	7.6
"3089"	3.21466	7.6
"3090"	10.59832	7.6
"3091"	13.15808	7.6
"3092"	24.30656	7.6
"3093"	12.75543	7.6
"3094"	19.91542	7.6
